,Symbol,National Common Name,Genus
92,Symbol_ARIST,NCN_threeawn,Genus_Aristida
93,Symbol_ARLO16,NCN_slimspike_threeawn,Genus_Aristida
94,Symbol_ARLO16,,Genus_Aristida
95,Symbol_ARLOL3,NCN_slimspike_threeawn,Genus_Aristida
96,Symbol_ARLOL3,,Genus_Aristida
97,Symbol_ARLOL3,,Genus_Aristida
98,Symbol_AROL,NCN_prairie_threeawn,Genus_Aristida
99,Symbol_AROL,,Genus_Aristida
100,Symbol_ARPU8,NCN_arrowfeather_threeawn,Genus_Aristida
101,Symbol_ARPUP4,NCN_arrowfeather_threeawn,Genus_Aristida
102,Symbol_ARPUP4,,Genus_Aristida
103,Symbol_ARPUP4,,Genus_Aristida
104,Symbol_ARRHE,NCN_oatgrass,Genus_Arrhenatherum
105,Symbol_ARTHR,NCN_carpetgrass,Genus_Arthraxon
106,Symbol_AVENA,NCN_oat,Genus_Avena
107,Symbol_AVSA,NCN_common_oat,Genus_Avena
108,Symbol_AVSA,,Genus_Avena
109,Symbol_AVSA,,Genus_Avena
110,Symbol_AVSA,,Genus_Avena
111,Symbol_BOCU,NCN_sideoats_grama,Genus_Bouteloua
112,Symbol_BOCUC2,NCN_sideoats_grama,Genus_Bouteloua
113,Symbol_BOCUC2,,Genus_Atheropogon
114,Symbol_BOCUC2,,Genus_Chloris
115,Symbol_BOUTE,NCN_grama,Genus_Bouteloua
116,Symbol_BRACH2,NCN_shorthusk,Genus_Brachyelytrum
117,Symbol_BRAR5,NCN_field_brome,Genus_Bromus
118,Symbol_BRAR5,,Genus_Bromus
119,Symbol_BRAR5,,Genus_Bromus
120,Symbol_BRAR5,,Genus_Bromus
121,Symbol_BRAR5,,Genus_Bromus
122,Symbol_BRAR5,,Genus_Bromus
123,Symbol_BRCA6,NCN_rescuegrass,Genus_Bromus
124,Symbol_BRCA6,,Genus_Bromus
125,Symbol_BRCA6,,Genus_Bromus
126,Symbol_BRCA6,,Genus_Bromus
127,Symbol_BRCA6,,Genus_Bromus
128,Symbol_BRCA6,,Genus_Ceratochloa
129,Symbol_BRCA6,,Genus_Ceratochloa
130,Symbol_BRCA6,,Genus_Ceratochloa
131,Symbol_BRCA6,,Genus_Festuca
132,Symbol_BRDI3,NCN_ripgut_brome,Genus_Bromus
133,Symbol_BRDIR,NCN_ripgut_brome,Genus_Bromus
134,Symbol_BRDIR,,Genus_Anisantha
135,Symbol_BRDIR,,Genus_Bromus
136,Symbol_BRDIR,,Genus_Bromus
137,Symbol_BRDIR,,Genus_Bromus
138,Symbol_BRDIR,,Genus_Bromus
139,Symbol_BRER2,NCN_bearded_shorthusk,Genus_Brachyelytrum
140,Symbol_BRER3,NCN_erect_brome,Genus_Bromus
141,Symbol_BRER3,,Genus_Bromopsis
142,Symbol_BRER3,,Genus_Bromus
143,Symbol_BRIN2,NCN_smooth_brome,Genus_Bromus
144,Symbol_BRINI,NCN_smooth_brome,Genus_Bromus
145,Symbol_BRINI2,NCN_smooth_brome,Genus_Bromus
146,Symbol_BRINI2,,Genus_Bromopsis
147,Symbol_BRKA2,NCN_arctic_brome,Genus_Bromus
148,Symbol_BRKA2,,Genus_Bromopsis
149,Symbol_BRKA2,,Genus_Bromus
150,Symbol_BRKA2,,Genus_Bromus
151,Symbol_BRLA4,NCN_earlyleaf_brome,Genus_Bromus
152,Symbol_BRLA4,,Genus_Bromus
153,Symbol_BRLA7,NCN_Mediterranean_brome,Genus_Bromus
154,Symbol_BRLA7,,Genus_Bromus
155,Symbol_BROMU,NCN_brome,Genus_Bromus
156,Symbol_BRRA2,NCN_bald_brome,Genus_Bromus
157,Symbol_BRRA2,,Genus_Bromus
158,Symbol_BRRA2,,Genus_Bromus
159,Symbol_BRRA2,,Genus_Bromus
160,Symbol_BRRA3,NCN_hairy_brome,Genus_Bromus
161,Symbol_BRRA3,,Genus_Bromopsis
162,Symbol_BRRA3,,Genus_Bromus
163,Symbol_BRST2,NCN_poverty_brome,Genus_Bromus
164,Symbol_BRST2,,Genus_Anisantha
165,Symbol_BRTE,NCN_cheatgrass,Genus_Bromus
166,Symbol_BRTE,,Genus_Anisantha
167,Symbol_BRTE,,Genus_Bromus
168,Symbol_BRTE,,Genus_Bromus
169,Symbol_BRTE,,Genus_Bromus
170,Symbol_CACO71,NCN_Nuttall's_reedgrass,Genus_Calamagrostis
171,Symbol_CACO71,,Genus_Arundo
172,Symbol_CACO71,,Genus_Calamagrostis
173,Symbol_CALAM,NCN_reedgrass,Genus_Calamagrostis
174,Symbol_CEEC,NCN_southern_sandbur,Genus_Cenchrus
175,Symbol_CEEC,,Genus_Cenchrus
176,Symbol_CELO3,NCN_mat_sandbur,Genus_Cenchrus
177,Symbol_CELO3,,Genus_Cenchrus
178,Symbol_CENCH,NCN_sandbur,Genus_Cenchrus
179,Symbol_CESP4,NCN_coastal_sandbur,Genus_Cenchrus
180,Symbol_CESP4,,Genus_Cenchrus
181,Symbol_CESP4,,Genus_Cenchrus
182,Symbol_CESP4,,Genus_Cenchrus
183,Symbol_CHASM,NCN_woodoats,Genus_Chasmanthium
184,Symbol_CHLA5,NCN_Indian_woodoats,Genus_Chasmanthium
185,Symbol_CHLA5,,Genus_Uniola
186,Symbol_CHLA6,NCN_slender_woodoats,Genus_Chasmanthium
187,Symbol_CHLA6,,Genus_Uniola
188,Symbol_CIAR2,NCN_sweet_woodreed,Genus_Cinna
189,Symbol_CIAR2,,Genus_Cinna
190,Symbol_CINNA,NCN_woodreed,Genus_Cinna
191,Symbol_CYDA,NCN_Bermudagrass,Genus_Cynodon
192,Symbol_CYDA,,Genus_Capriola
193,Symbol_CYDA,,Genus_Cynodon
194,Symbol_CYDA,,Genus_Cynodon
195,Symbol_CYDA,,Genus_Panicum
196,Symbol_CYNOD,NCN_Bermudagrass,Genus_Cynodon
197,Symbol_DACO,NCN_flattened_oatgrass,Genus_Danthonia
198,Symbol_DACO,,Genus_Danthonia
199,Symbol_DACTY,NCN_orchardgrass,Genus_Dactylis
200,Symbol_DAGL,NCN_orchardgrass,Genus_Dactylis
201,Symbol_DAGLG,NCN_orchardgrass,Genus_Dactylis
202,Symbol_DAGLG,,Genus_Dactylis
203,Symbol_DAGLG,,Genus_Dactylis
204,Symbol_DAGLG,,Genus_Dactylis
205,Symbol_DANTH,NCN_oatgrass,Genus_Danthonia
206,Symbol_DASP2,NCN_poverty_oatgrass,Genus_Danthonia
207,Symbol_DASP2,,Genus_Danthonia
208,Symbol_DASP2,,Genus_Danthonia
209,Symbol_DASP2,,Genus_Danthonia
210,Symbol_DEFL,NCN_wavy_hairgrass,Genus_Deschampsia
211,Symbol_DEFLF,NCN_wavy_hairgrass,Genus_Deschampsia
212,Symbol_DEFLF,,Genus_Aira
213,Symbol_DEFLF,,Genus_Avenella
214,Symbol_DEFLF,,Genus_Lerchenfeldia
215,Symbol_DESCH,NCN_hairgrass,Genus_Deschampsia
216,Symbol_DIAC,NCN_needleleaf_rosette_grass,Genus_Dichanthelium
217,Symbol_DIAC,,Genus_Dichanthelium
218,Symbol_DIAC,,Genus_Dichanthelium
219,Symbol_DIAC,,Genus_Panicum
220,Symbol_DIAC,,Genus_Panicum
221,Symbol_DIAC,,Genus_Panicum
222,Symbol_DIAC,,Genus_Panicum
223,Symbol_DIAC,,Genus_Panicum
224,Symbol_DIAC,,Genus_Panicum
225,Symbol_DIAC,,Genus_Panicum
226,Symbol_DIAC,,Genus_Panicum
227,Symbol_DIAC,,Genus_Panicum
228,Symbol_DIAC,,Genus_Panicum
229,Symbol_DIAC,,Genus_Panicum
230,Symbol_DIAC,,Genus_Panicum
231,Symbol_DIAC2,NCN_tapered_rosette_grass,Genus_Dichanthelium
232,Symbol_DIACA,NCN_tapered_rosette_grass,Genus_Dichanthelium
233,Symbol_DIACA,,Genus_Dichanthelium
234,Symbol_DIACA,,Genus_Panicum
235,Symbol_DIACA,,Genus_Panicum
236,Symbol_DIACA,,Genus_Panicum
237,Symbol_DIACA,,Genus_Panicum
238,Symbol_DIACA,,Genus_Panicum
239,Symbol_DIACF,NCN_western_panicgrass,Genus_Dichanthelium
240,Symbol_DIACF,,Genus_Dichanthelium
241,Symbol_DIACF,,Genus_Dichanthelium
242,Symbol_DIACF,,Genus_Dichanthelium
243,Symbol_DIACF,,Genus_Dichanthelium
244,Symbol_DIACF,,Genus_Panicum
245,Symbol_DIACF,,Genus_Panicum
246,Symbol_DIACF,,Genus_Panicum
247,Symbol_DIACF,,Genus_Panicum
248,Symbol_DIACF,,Genus_Panicum
249,Symbol_DIACF,,Genus_Panicum
250,Symbol_DIACF,,Genus_Panicum
251,Symbol_DIACF,,Genus_Panicum
252,Symbol_DIACF,,Genus_Panicum
253,Symbol_DIACF,,Genus_Panicum
254,Symbol_DIACF,,Genus_Panicum
255,Symbol_DIACF,,Genus_Panicum
256,Symbol_DIACF,,Genus_Panicum
257,Symbol_DIACF,,Genus_Panicum
258,Symbol_DIACF,,Genus_Panicum
259,Symbol_DIACF,,Genus_Panicum
260,Symbol_DIACF,,Genus_Panicum
261,Symbol_DIACF,,Genus_Panicum
262,Symbol_DIACF,,Genus_Panicum
263,Symbol_DIACF,,Genus_Panicum
264,Symbol_DIACL,NCN_Lindheimer_panicgrass,Genus_Dichanthelium
265,Symbol_DIACL,,Genus_Dichanthelium
266,Symbol_DIACL,,Genus_Dichanthelium
267,Symbol_DIACL,,Genus_Panicum
268,Symbol_DIACL,,Genus_Panicum
269,Symbol_DIACL,,Genus_Panicum
270,Symbol_DIACL,,Genus_Panicum
271,Symbol_DIBO,NCN_northern_panicgrass,Genus_Dichanthelium
272,Symbol_DIBO,,Genus_Panicum
273,Symbol_DIBO,,Genus_Panicum
274,Symbol_DIBO,,Genus_Panicum
275,Symbol_DIBO,,Genus_Panicum
276,Symbol_DIBO,,Genus_Panicum
277,Symbol_DIBO,,Genus_Panicum
278,Symbol_DIBO2,NCN_Bosc's_panicgrass,Genus_Dichanthelium
279,Symbol_DIBO2,,Genus_Dichanthelium
280,Symbol_DIBO2,,Genus_Panicum
281,Symbol_DIBO2,,Genus_Panicum
282,Symbol_DICHA2,NCN_rosette_grass,Genus_Dichanthelium
283,Symbol_DICL,NCN_deertongue,Genus_Dichanthelium
284,Symbol_DICL,,Genus_Panicum
285,Symbol_DICO2,NCN_variable_panicgrass,Genus_Dichanthelium
286,Symbol_DICO2,,Genus_Dichanthelium
287,Symbol_DICO2,,Genus_Dichanthelium
288,Symbol_DICO2,,Genus_Panicum
289,Symbol_DICO2,,Genus_Panicum
290,Symbol_DICO2,,Genus_Panicum
291,Symbol_DICO2,,Genus_Panicum
292,Symbol_DICO2,,Genus_Panicum
293,Symbol_DICO2,,Genus_Panicum
294,Symbol_DICO2,,Genus_Panicum
295,Symbol_DIDE4,NCN_starved_panicgrass,Genus_Dichanthelium
296,Symbol_DIDE4,,Genus_Panicum
297,Symbol_DIDE4,,Genus_Panicum
298,Symbol_DIDE4,,Genus_Panicum
299,Symbol_DIDE4,,Genus_Panicum
300,Symbol_DIDI6,NCN_cypress_panicgrass,Genus_Dichanthelium
301,Symbol_DIDID,NCN_cypress_panicgrass,Genus_Dichanthelium
302,Symbol_DIDID,,Genus_Dichanthelium
303,Symbol_DIDID,,Genus_Dichanthelium
304,Symbol_DIDID,,Genus_Dichanthelium
305,Symbol_DIDID,,Genus_Dichanthelium
306,Symbol_DIDID,,Genus_Dichanthelium
307,Symbol_DIDID,,Genus_Dichanthelium
308,Symbol_DIDID,,Genus_Dichanthelium
309,Symbol_DIDID,,Genus_Dichanthelium
310,Symbol_DIDID,,Genus_Dichanthelium
311,Symbol_DIDID,,Genus_Dichanthelium
312,Symbol_DIDID,,Genus_Dichanthelium
313,Symbol_DIDID,,Genus_Dichanthelium
314,Symbol_DIDID,,Genus_Dichanthelium
315,Symbol_DIDID,,Genus_Dichanthelium
316,Symbol_DIDID,,Genus_Dichanthelium
317,Symbol_DIDID,,Genus_Panicum
318,Symbol_DIDID,,Genus_Panicum
319,Symbol_DIDID,,Genus_Panicum
320,Symbol_DIDID,,Genus_Panicum
321,Symbol_DIDID,,Genus_Panicum
322,Symbol_DIDID,,Genus_Panicum
323,Symbol_DIDID,,Genus_Panicum
324,Symbol_DIDID,,Genus_Panicum
325,Symbol_DIDID,,Genus_Panicum
326,Symbol_DIDID,,Genus_Panicum
327,Symbol_DIDID,,Genus_Panicum
328,Symbol_DIDID,,Genus_Panicum
329,Symbol_DIDID,,Genus_Panicum
330,Symbol_DIDID,,Genus_Panicum
331,Symbol_DIDID,,Genus_Panicum
332,Symbol_DIDID,,Genus_Panicum
333,Symbol_DIDID,,Genus_Panicum
334,Symbol_DIDID,,Genus_Panicum
335,Symbol_DIDID,,Genus_Panicum
336,Symbol_DIDID,,Genus_Panicum
337,Symbol_DIDID,,Genus_Panicum
338,Symbol_DIDID,,Genus_Panicum
339,Symbol_DIDID,,Genus_Panicum
340,Symbol_DIFI,NCN_slender_crabgrass,Genus_Digitaria
341,Symbol_DIFI,,Genus_Digitaria
342,Symbol_DIFI,,Genus_Digitaria
343,Symbol_DIFI,,Genus_Panicum
344,Symbol_DIFI,,Genus_Syntherisma
345,Symbol_DIGIT2,NCN_crabgrass,Genus_Digitaria
346,Symbol_DIIS,NCN_smooth_crabgrass,Genus_Digitaria
347,Symbol_DIIS,,Genus_Digitaria
348,Symbol_DIIS,,Genus_Panicum
349,Symbol_DIIS,,Genus_Syntherisma
350,Symbol_DILA8,NCN_broadleaf_rosette_grass,Genus_Dichanthelium
351,Symbol_DILA8,,Genus_Panicum
352,Symbol_DILA9,NCN_openflower_rosette_grass,Genus_Dichanthelium
353,Symbol_DILA9,,Genus_Panicum
354,Symbol_DILA9,,Genus_Panicum
355,Symbol_DILA9,,Genus_Panicum
356,Symbol_DILI2,NCN_slimleaf_panicgrass,Genus_Dichanthelium
357,Symbol_DILI2,,Genus_Dichanthelium
358,Symbol_DILI2,,Genus_Dichanthelium
359,Symbol_DILI2,,Genus_Dichanthelium
360,Symbol_DILI2,,Genus_Panicum
361,Symbol_DILI2,,Genus_Panicum
362,Symbol_DILI2,,Genus_Panicum
363,Symbol_DILI2,,Genus_Panicum
364,Symbol_DILI2,,Genus_Panicum
365,Symbol_DILI2,,Genus_Panicum
366,Symbol_DIME2,NCN_matting_rosette_grass,Genus_Dichanthelium
367,Symbol_DIME2,,Genus_Dichanthelium
368,Symbol_DIME2,,Genus_Panicum
369,Symbol_DIME2,,Genus_Panicum
370,Symbol_DIME2,,Genus_Panicum
371,Symbol_DIME2,,Genus_Panicum
372,Symbol_DIOL,NCN_Heller's_rosette_grass,Genus_Dichanthelium
373,Symbol_DIOLO,NCN_Heller's_rosette_grass,Genus_Dichanthelium
374,Symbol_DIOLO,,Genus_Panicum
375,Symbol_DIOLO,,Genus_Panicum
376,Symbol_DIOLS,NCN_Scribner's_rosette_grass,Genus_Dichanthelium
377,Symbol_DIOLS,,Genus_Dichanthelium
378,Symbol_DIOLS,,Genus_Panicum
379,Symbol_DIOLS,,Genus_Panicum
380,Symbol_DIOLS,,Genus_Panicum
381,Symbol_DIOLS,,Genus_Panicum
382,Symbol_DIOLS,,Genus_Panicum
383,Symbol_DIOLS,,Genus_Panicum
384,Symbol_DIRA,NCN_Ravenel's_rosette_grass,Genus_Dichanthelium
385,Symbol_DIRA,,Genus_Panicum
386,Symbol_DISA,NCN_hairy_crabgrass,Genus_Digitaria
387,Symbol_DISA,,Genus_Panicum
388,Symbol_DISA,,Genus_Syntherisma
389,Symbol_DISA5,NCN_hemlock_rosette_grass,Genus_Dichanthelium
390,Symbol_DISAP,NCN_hemlock_rosette_grass,Genus_Dichanthelium
391,Symbol_DISAP,,Genus_Dichanthelium
392,Symbol_DISAP,,Genus_Panicum
393,Symbol_DISAP,,Genus_Panicum
394,Symbol_DISAP,,Genus_Panicum
395,Symbol_DISAP,,Genus_Panicum
396,Symbol_DISAP,,Genus_Panicum
397,Symbol_DISAP,,Genus_Panicum
398,Symbol_DISAP,,Genus_Panicum
399,Symbol_DISAP,,Genus_Panicum
400,Symbol_DISAP,,Genus_Panicum
401,Symbol_DISAP,,Genus_Panicum
402,Symbol_DISAP,,Genus_Panicum
403,Symbol_DISAP,,Genus_Panicum
404,Symbol_DISAP,,Genus_Panicum
405,Symbol_DISAP,,Genus_Panicum
406,Symbol_DISAP,,Genus_Panicum
407,Symbol_DISAT,NCN_hemlock_rosette_grass,Genus_Dichanthelium
408,Symbol_DISAT,,Genus_Dichanthelium
409,Symbol_DISAT,,Genus_Dichanthelium
410,Symbol_DISAT,,Genus_Panicum
411,Symbol_DISAT,,Genus_Panicum
412,Symbol_DISAT,,Genus_Panicum
413,Symbol_DISAT,,Genus_Panicum
414,Symbol_DISAT,,Genus_Panicum
415,Symbol_DISAT,,Genus_Panicum
416,Symbol_DISAT,,Genus_Panicum
417,Symbol_DISAT,,Genus_Panicum
418,Symbol_DISAT,,Genus_Panicum
419,Symbol_DISAT,,Genus_Panicum
420,Symbol_DISC2,NCN_woolly_rosette_grass,Genus_Dichanthelium
421,Symbol_DISC2,,Genus_Panicum
422,Symbol_DISC2,,Genus_Panicum
423,Symbol_DISC2,,Genus_Panicum
424,Symbol_DISC2,,Genus_Panicum
425,Symbol_DISC2,,Genus_Panicum
426,Symbol_DISC2,,Genus_Panicum
427,Symbol_DISC3,NCN_velvet_panicum,Genus_Dichanthelium
428,Symbol_DISC3,,Genus_Panicum
429,Symbol_DISP2,NCN_roundseed_panicgrass,Genus_Dichanthelium
430,Symbol_DISP4,NCN_Eaton's_rosette_grass,Genus_Dichanthelium
431,Symbol_DISP4,,Genus_Dichanthelium
432,Symbol_DISP4,,Genus_Panicum
433,Symbol_DISP4,,Genus_Panicum
434,Symbol_DISP4,,Genus_Panicum
435,Symbol_DISP4,,Genus_Panicum
436,Symbol_DISP4,,Genus_Panicum
437,Symbol_DISP4,,Genus_Panicum
438,Symbol_DISP4,,Genus_Panicum
439,Symbol_DISPI,NCN_roundseed_panicgrass,Genus_Dichanthelium
440,Symbol_DISPI,,Genus_Dichanthelium
441,Symbol_DISPI,,Genus_Dichanthelium
442,Symbol_DISPI,,Genus_Panicum
443,Symbol_DISPI,,Genus_Panicum
444,Symbol_DISPI,,Genus_Panicum
445,Symbol_DISPI,,Genus_Panicum
446,Symbol_DISPI,,Genus_Panicum
447,Symbol_DISPI,,Genus_Panicum
448,Symbol_DISPI,,Genus_Panicum
449,Symbol_DISPS3,NCN_roundseed_panicgrass,Genus_Dichanthelium
450,Symbol_DISPS3,,Genus_Panicum
451,Symbol_DISPS3,,Genus_Panicum
452,Symbol_DIVI7,NCN_whitehair_rosette_grass,Genus_Dichanthelium
453,Symbol_DIVIV,NCN_whitehair_rosette_grass,Genus_Dichanthelium
454,Symbol_DIVIV,,Genus_Dichanthelium
455,Symbol_DIVIV,,Genus_Dichanthelium
456,Symbol_DIVIV,,Genus_Dichanthelium
457,Symbol_DIVIV,,Genus_Dichanthelium
458,Symbol_DIVIV,,Genus_Panicum
459,Symbol_DIVIV,,Genus_Panicum
460,Symbol_DIVIV,,Genus_Panicum
461,Symbol_DIVIV,,Genus_Panicum
462,Symbol_DIVIV,,Genus_Panicum
463,Symbol_DIVIV,,Genus_Panicum
464,Symbol_DIVIV,,Genus_Panicum
465,Symbol_DIVIV,,Genus_Panicum
466,Symbol_ECCR,NCN_barnyardgrass,Genus_Echinochloa
467,Symbol_ECCR,,Genus_Echinochloa
468,Symbol_ECCR,,Genus_Panicum
469,Symbol_ECFR,NCN_billion-dollar_grass,Genus_Echinochloa
470,Symbol_ECFR,,Genus_Echinochloa
471,Symbol_ECFR,,Genus_Echinochloa
472,Symbol_ECFR,,Genus_Panicum
473,Symbol_ECHIN4,NCN_cockspur_grass,Genus_Echinochloa
474,Symbol_ECMU2,NCN_rough_barnyardgrass,Genus_Echinochloa
475,Symbol_ECMUM,NCN_rough_barnyardgrass,Genus_Echinochloa
476,Symbol_ECMUM,,Genus_Echinochloa
477,Symbol_ECMUM,,Genus_Echinochloa
478,Symbol_ECMUM,,Genus_Echinochloa
479,Symbol_ECMUM,,Genus_Echinochloa
480,Symbol_ECMUM,,Genus_Echinochloa
481,Symbol_ECMUM,,Genus_Echinochloa
482,Symbol_ECMUM,,Genus_Echinochloa
483,Symbol_ECMUM,,Genus_Echinochloa
484,Symbol_ECMUM,,Genus_Echinochloa
485,Symbol_ECMUM2,NCN_rough_barnyardgrass,Genus_Echinochloa
486,Symbol_ECMUM2,,Genus_Echinochloa
487,Symbol_ECMUM2,,Genus_Echinochloa
488,Symbol_ECMUM2,,Genus_Echinochloa
489,Symbol_ECMUM2,,Genus_Echinochloa
490,Symbol_ECWA,NCN_coast_cockspur_grass,Genus_Echinochloa
491,Symbol_ECWA,,Genus_Echinochloa
492,Symbol_ECWA,,Genus_Panicum
493,Symbol_ELCA4,NCN_Canada_wildrye,Genus_Elymus
494,Symbol_ELCA4,,Genus_Elymus
495,Symbol_ELCA4,,Genus_Elymus
496,Symbol_ELCA4,,Genus_Elymus
497,Symbol_ELCA4,,Genus_Elymus
498,Symbol_ELCA4,,Genus_Elymus
499,Symbol_ELCA4,,Genus_Elymus
500,Symbol_ELCA4,,Genus_Elymus
501,Symbol_ELCA4,,Genus_Elymus
502,Symbol_ELEL5,NCN_squirreltail,Genus_Elymus
503,Symbol_ELELE,NCN_squirreltail,Genus_Elymus
504,Symbol_ELELE,,Genus_Elymus
505,Symbol_ELELE,,Genus_Sitanion
506,Symbol_ELELE,,Genus_Sitanion
507,Symbol_ELEUS,NCN_goosegrass,Genus_Eleusine
508,Symbol_ELGL3,NCN_southeastern_wildrye,Genus_Elymus
509,Symbol_ELGL3,,Genus_Elymus
510,Symbol_ELGL3,,Genus_Elymus
511,Symbol_ELGL3,,Genus_Elymus
512,Symbol_ELGL3,,Genus_Elymus
513,Symbol_ELGL3,,Genus_Elymus
514,Symbol_ELGL3,,Genus_Elymus
515,Symbol_ELHY,NCN_eastern_bottlebrush_grass,Genus_Elymus
516,Symbol_ELHYH,NCN_eastern_bottlebrush_grass,Genus_Elymus
517,Symbol_ELHYH,,Genus_Hystrix
518,Symbol_ELHYH,,Genus_Hystrix
519,Symbol_ELIN3,NCN_Indian_goosegrass,Genus_Eleusine
520,Symbol_ELIN3,,Genus_Cynosurus
521,Symbol_ELMA,NCN_early_wildrye,Genus_Elymus
522,Symbol_ELRE4,NCN_quackgrass,Genus_Elymus
523,Symbol_ELRE4,,Genus_Agropyron
